ID,age,job,marital,education,default,balance,housing,loan,day,month,duration,campaign,pdays,previous,poutcome,subscribe_binary
12951,44,entrepreneur,married,primary,no,5038,no,no,7,jul,3.32,7,-1,0,unknown,No
12952,28,technician,single,secondary,no,1581,no,yes,7,jul,9.6,2,-1,0,unknown,No
12953,31,services,single,secondary,no,8,no,no,7,jul,5.67,3,-1,0,unknown,No
12954,47,housemaid,married,secondary,no,1152,no,no,7,jul,4.33,13,-1,0,unknown,No
12955,30,technician,married,tertiary,no,101,yes,yes,7,jul,3.12,3,-1,0,unknown,No
12956,29,blue-collar,single,secondary,no,218,no,no,7,jul,4.25,2,-1,0,unknown,No
12957,51,blue-collar,married,primary,no,720,no,no,7,jul,2.67,5,-1,0,unknown,No
12958,44,admin.,divorced,tertiary,no,0,yes,no,7,jul,1.6,3,-1,0,unknown,No
12959,43,management,married,secondary,no,-213,no,yes,7,jul,9.05,2,-1,0,unknown,No
12960,44,services,married,secondary,no,300,yes,no,7,jul,3.03,3,-1,0,unknown,No
12961,41,admin.,married,secondary,no,-396,yes,no,7,jul,1.73,4,-1,0,unknown,No
12962,59,blue-collar,divorced,primary,no,55,no,no,7,jul,0.22,20,-1,0,unknown,No
12963,49,self-employed,single,secondary,no,766,yes,no,7,jul,2.5,4,-1,0,unknown,No
12964,31,technician,single,secondary,no,9,no,no,7,jul,2.78,2,-1,0,unknown,No
12965,50,entrepreneur,divorced,tertiary,no,223,no,no,7,jul,4.4,5,-1,0,unknown,No
12966,33,entrepreneur,married,secondary,no,0,no,yes,7,jul,3.73,4,-1,0,unknown,No
12967,58,blue-collar,married,primary,no,853,no,no,7,jul,5.28,3,-1,0,unknown,No
12968,36,blue-collar,single,tertiary,no,1346,no,no,7,jul,1.23,7,-1,0,unknown,No
12969,35,management,married,tertiary,no,122,no,no,7,jul,2.98,4,-1,0,unknown,No
12970,30,admin.,single,secondary,no,52,no,yes,7,jul,7.03,1,-1,0,unknown,No
12971,27,blue-collar,single,primary,no,1659,no,yes,7,jul,7.45,3,-1,0,unknown,No
12972,35,management,married,tertiary,no,126,no,yes,7,jul,6.18,2,-1,0,unknown,No
12973,53,blue-collar,married,secondary,no,143,yes,no,7,jul,2.03,5,-1,0,unknown,No
12974,35,blue-collar,single,secondary,no,1688,yes,no,7,jul,0.68,4,-1,0,unknown,No
12975,60,management,married,tertiary,yes,-108,no,yes,7,jul,1.32,2,-1,0,unknown,No
12976,27,blue-collar,married,secondary,no,102,no,yes,7,jul,2.65,2,-1,0,unknown,No
12977,54,self-employed,married,secondary,no,203,yes,no,7,jul,3.97,8,-1,0,unknown,No
12978,48,self-employed,married,secondary,no,252,no,no,7,jul,4.35,5,-1,0,unknown,No
12979,40,management,divorced,secondary,no,-626,yes,no,7,jul,2.33,4,-1,0,unknown,No
12980,26,blue-collar,single,secondary,no,6,no,yes,7,jul,6,3,-1,0,unknown,No
12981,38,technician,married,secondary,no,0,yes,yes,7,jul,8.33,5,-1,0,unknown,No
12982,31,blue-collar,married,primary,no,76,no,yes,7,jul,2.43,4,-1,0,unknown,No
12983,46,blue-collar,married,primary,no,14,no,no,7,jul,6.78,1,-1,0,unknown,No
12984,27,management,single,tertiary,no,1117,yes,no,7,jul,6.93,4,-1,0,unknown,No
12985,53,blue-collar,married,primary,no,1086,no,no,7,jul,1.87,5,-1,0,unknown,No
12986,40,blue-collar,married,primary,yes,-23,no,yes,7,jul,12.6,3,-1,0,unknown,No
12987,43,entrepreneur,married,secondary,no,128,yes,no,7,jul,2.03,2,-1,0,unknown,No
12989,31,housemaid,married,primary,no,-367,yes,yes,7,jul,5.87,2,-1,0,unknown,No
12990,28,self-employed,married,secondary,no,-228,yes,yes,7,jul,2.73,3,-1,0,unknown,No
12991,43,blue-collar,married,primary,no,8,no,no,7,jul,4.08,5,-1,0,unknown,No
12992,28,blue-collar,married,secondary,no,619,no,no,7,jul,5.45,2,-1,0,unknown,No
12993,47,services,married,secondary,no,24,no,yes,7,jul,1.58,2,-1,0,unknown,No
12994,43,entrepreneur,single,tertiary,no,42,no,no,7,jul,4.75,1,-1,0,unknown,No
12995,57,technician,married,tertiary,no,-40,no,yes,7,jul,1.47,1,-1,0,unknown,No
12996,58,retired,single,secondary,no,282,no,yes,7,jul,1.3,1,-1,0,unknown,No
12997,25,blue-collar,married,secondary,no,267,no,no,7,jul,7.03,2,-1,0,unknown,No
12998,31,blue-collar,single,secondary,no,726,no,no,7,jul,11.98,2,-1,0,unknown,Yes
12999,47,technician,married,primary,no,50,no,no,7,jul,2.78,3,-1,0,unknown,No
13000,43,other,married,secondary,no,1926,no,no,7,jul,1.48,13,-1,0,unknown,No
13001,27,services,married,secondary,no,379,no,yes,7,jul,4.48,2,-1,0,unknown,No
13002,45,entrepreneur,married,secondary,no,4688,no,no,7,jul,1.87,10,-1,0,unknown,No
13003,31,management,married,tertiary,no,256,yes,no,7,jul,0.47,24,-1,0,unknown,No
13004,33,technician,married,secondary,no,-805,no,no,7,jul,3.47,2,-1,0,unknown,No
13005,31,blue-collar,single,secondary,no,-2,no,yes,7,jul,3.68,2,-1,0,unknown,No
13006,32,services,single,secondary,no,473,yes,no,7,jul,10.4,5,-1,0,unknown,No
13007,41,housemaid,married,primary,no,175,no,no,7,jul,4.2,1,-1,0,unknown,No
13008,31,admin.,single,secondary,no,-407,no,yes,7,jul,3.83,1,-1,0,unknown,No
13009,30,services,single,secondary,no,148,no,yes,7,jul,8.03,3,-1,0,unknown,No
13010,44,blue-collar,single,primary,no,-24,no,no,7,jul,9.4,1,-1,0,unknown,No
13011,28,student,single,secondary,no,305,no,no,7,jul,10.42,1,-1,0,unknown,No
13012,31,entrepreneur,divorced,tertiary,no,2,no,yes,7,jul,0.88,1,-1,0,unknown,No
13013,36,blue-collar,married,secondary,no,-308,yes,no,7,jul,4.65,11,-1,0,unknown,No
13014,25,other,single,secondary,no,3,no,no,7,jul,2.27,1,-1,0,unknown,No
13015,25,technician,single,secondary,no,-55,yes,yes,7,jul,4.03,1,-1,0,unknown,No
13016,27,blue-collar,married,primary,no,52,no,yes,7,jul,3.08,1,-1,0,unknown,No
13017,60,management,married,tertiary,no,1573,no,no,7,jul,1.32,15,-1,0,unknown,No
13019,49,blue-collar,married,primary,no,4140,no,no,7,jul,3.42,4,-1,0,unknown,No
13020,25,blue-collar,single,secondary,no,495,no,no,7,jul,2.18,3,-1,0,unknown,No
13021,46,management,married,tertiary,no,74,yes,no,7,jul,0.25,11,-1,0,unknown,No
13022,50,technician,married,tertiary,no,92,no,yes,7,jul,3.2,1,-1,0,unknown,No
13023,50,blue-collar,divorced,primary,no,5,no,no,7,jul,1.97,1,-1,0,unknown,No
13024,33,admin.,married,tertiary,no,568,no,no,7,jul,3.65,1,-1,0,unknown,No
13025,42,management,married,secondary,no,4314,no,no,7,jul,3.57,1,-1,0,unknown,No
13026,30,admin.,single,secondary,no,312,no,no,8,jul,3.13,1,-1,0,unknown,No
13027,42,technician,single,tertiary,no,24,no,no,8,jul,4.37,1,-1,0,unknown,No
13028,28,admin.,married,secondary,no,54,no,yes,8,jul,3.77,1,-1,0,unknown,No
13029,34,entrepreneur,married,tertiary,no,412,yes,yes,8,jul,2.73,1,-1,0,unknown,No
13030,33,management,married,tertiary,no,-139,no,no,8,jul,4.83,1,-1,0,unknown,No
13031,26,entrepreneur,married,secondary,no,-306,no,yes,8,jul,5.7,1,-1,0,unknown,No
13032,29,admin.,single,secondary,no,210,no,yes,8,jul,2.33,1,-1,0,unknown,No
13033,28,admin.,single,secondary,no,551,no,yes,8,jul,2.68,1,-1,0,unknown,No
13034,32,technician,divorced,tertiary,no,31,no,yes,8,jul,4.32,1,-1,0,unknown,No
13035,45,services,married,secondary,no,0,no,yes,8,jul,0.78,7,-1,0,unknown,No
13036,59,retired,married,secondary,no,184,no,no,8,jul,2.72,1,-1,0,unknown,No
13037,46,unemployed,married,secondary,no,562,no,no,8,jul,8.18,1,-1,0,unknown,No
13038,32,management,married,tertiary,no,2102,yes,no,8,jul,3.67,1,-1,0,unknown,No
13039,44,management,divorced,tertiary,no,193,no,yes,8,jul,1.73,2,-1,0,unknown,No
13040,26,blue-collar,single,secondary,no,5,no,no,8,jul,0.9,3,-1,0,unknown,No
13041,53,management,married,secondary,no,66,no,yes,8,jul,2.35,1,-1,0,unknown,No
13042,46,blue-collar,married,primary,no,-169,yes,yes,8,jul,1.82,1,-1,0,unknown,No
13043,35,entrepreneur,married,primary,no,2643,no,yes,8,jul,4.32,1,-1,0,unknown,No
13044,56,blue-collar,divorced,primary,no,12,no,no,8,jul,3.77,1,-1,0,unknown,No
13045,60,management,married,primary,no,75,no,yes,8,jul,3.05,1,-1,0,unknown,No
13046,36,technician,married,secondary,no,-257,no,no,8,jul,0.4,26,-1,0,unknown,No
13047,29,blue-collar,single,primary,no,170,yes,no,8,jul,3.6,1,-1,0,unknown,No
13048,60,technician,divorced,primary,no,-85,no,yes,8,jul,0.97,2,-1,0,unknown,No
13049,55,management,married,tertiary,no,979,no,yes,8,jul,2.05,1,-1,0,unknown,No
13050,27,management,single,tertiary,no,136,no,yes,8,jul,2.43,1,-1,0,unknown,No
13051,33,technician,married,tertiary,no,-258,no,no,8,jul,6.03,1,-1,0,unknown,No
13052,33,management,single,tertiary,no,99,no,no,8,jul,2.65,1,-1,0,unknown,No
13053,55,retired,married,primary,no,150,no,no,8,jul,2.07,1,-1,0,unknown,No
13054,28,blue-collar,single,secondary,no,476,no,no,8,jul,5.1,1,-1,0,unknown,No
13055,28,self-employed,single,tertiary,no,226,no,yes,8,jul,3.18,1,-1,0,unknown,No
13056,26,admin.,single,secondary,no,-378,no,yes,8,jul,2.75,1,-1,0,unknown,No
13057,31,management,single,tertiary,no,296,no,yes,8,jul,8.48,4,-1,0,unknown,Yes
13058,39,admin.,single,secondary,no,1661,no,yes,8,jul,7.18,1,-1,0,unknown,No
13059,26,management,single,tertiary,no,122,no,yes,8,jul,2.67,1,-1,0,unknown,No
13060,27,services,married,primary,no,-90,no,yes,8,jul,2.92,1,-1,0,unknown,No
13061,42,blue-collar,single,primary,no,1322,yes,yes,8,jul,2.97,1,-1,0,unknown,No
13062,42,management,divorced,secondary,no,-272,no,no,8,jul,3.1,1,-1,0,unknown,No
13063,34,technician,divorced,secondary,no,-133,yes,no,8,jul,6.58,1,-1,0,unknown,No
13064,32,technician,married,secondary,no,2,yes,yes,8,jul,2.38,1,-1,0,unknown,No
13065,35,self-employed,married,tertiary,no,0,no,no,8,jul,3.35,1,-1,0,unknown,No
13066,33,entrepreneur,married,secondary,no,-627,yes,yes,8,jul,12.33,1,-1,0,unknown,Yes
13067,52,entrepreneur,married,tertiary,yes,-468,no,no,8,jul,8.9,1,-1,0,unknown,Yes
13068,30,blue-collar,divorced,secondary,no,0,no,yes,8,jul,5.33,1,-1,0,unknown,No
13069,25,management,single,tertiary,no,1098,yes,yes,8,jul,7.08,1,-1,0,unknown,No
13070,34,self-employed,married,tertiary,no,191,no,no,8,jul,0.98,1,-1,0,unknown,No
13071,45,blue-collar,married,secondary,yes,-605,yes,no,8,jul,3.47,5,-1,0,unknown,No
13072,27,admin.,single,secondary,no,-400,no,yes,8,jul,4.83,1,-1,0,unknown,No
13073,36,admin.,married,secondary,no,68,no,yes,8,jul,1.42,4,-1,0,unknown,No
13074,51,admin.,married,secondary,no,38,no,yes,8,jul,0.52,3,-1,0,unknown,No
13075,26,technician,single,tertiary,no,291,no,yes,8,jul,6.55,1,-1,0,unknown,No
13076,32,management,married,tertiary,yes,2,no,no,8,jul,1.37,1,-1,0,unknown,No
13077,58,retired,divorced,tertiary,no,264,yes,yes,8,jul,8.72,3,-1,0,unknown,No
13078,57,retired,married,tertiary,no,1029,no,yes,8,jul,3.38,1,-1,0,unknown,No
13079,56,retired,married,tertiary,no,87,no,no,8,jul,2.27,2,-1,0,unknown,No
13080,58,blue-collar,married,secondary,no,1457,yes,no,8,jul,2.4,4,-1,0,unknown,No
13081,25,blue-collar,single,secondary,yes,-220,no,no,8,jul,2.53,1,-1,0,unknown,No
13082,34,housemaid,married,secondary,no,-97,yes,yes,8,jul,1.98,2,-1,0,unknown,No
13083,27,technician,single,secondary,yes,0,no,yes,8,jul,12.2,1,-1,0,unknown,Yes
13084,29,services,single,secondary,no,1274,no,no,8,jul,2.27,1,-1,0,unknown,No
13085,36,management,married,tertiary,no,128,no,no,8,jul,12.22,1,-1,0,unknown,No
13086,46,management,single,tertiary,no,3,no,no,8,jul,1.42,1,-1,0,unknown,No
13087,32,blue-collar,married,primary,no,642,no,yes,8,jul,8.73,1,-1,0,unknown,No
13088,55,blue-collar,married,primary,no,137,no,no,8,jul,6.28,1,-1,0,unknown,No
13089,28,unemployed,married,secondary,no,455,no,no,8,jul,4.77,1,-1,0,unknown,No
13090,26,admin.,single,secondary,no,-35,no,yes,8,jul,5.07,1,-1,0,unknown,No
13091,39,services,single,secondary,no,230,no,yes,8,jul,1.77,1,-1,0,unknown,No
13092,55,management,married,secondary,no,51,no,no,8,jul,1.7,1,-1,0,unknown,No
13093,33,entrepreneur,married,secondary,yes,-54,no,yes,8,jul,0.7,1,-1,0,unknown,No
13094,29,housemaid,married,primary,no,7,no,yes,8,jul,4,1,-1,0,unknown,No
13096,25,services,single,secondary,no,2,no,no,8,jul,4.8,1,-1,0,unknown,No
13097,55,entrepreneur,married,tertiary,no,22,no,yes,8,jul,3.58,1,-1,0,unknown,No
13098,32,blue-collar,single,secondary,no,-197,no,yes,8,jul,1.65,1,-1,0,unknown,No
13099,25,admin.,single,secondary,no,0,no,yes,8,jul,3.97,3,-1,0,unknown,No
13100,28,admin.,single,secondary,no,144,no,yes,8,jul,2.27,1,-1,0,unknown,No
13101,34,blue-collar,married,primary,no,-480,yes,yes,8,jul,3.75,1,-1,0,unknown,No
13102,26,management,single,tertiary,no,350,no,no,8,jul,6.12,1,-1,0,unknown,No
13103,56,blue-collar,married,primary,no,175,no,yes,8,jul,3.13,1,-1,0,unknown,No
13104,26,self-employed,single,secondary,no,551,no,no,8,jul,8.85,1,-1,0,unknown,Yes
13105,33,admin.,single,tertiary,no,621,no,no,8,jul,3.62,1,-1,0,unknown,No
13106,55,retired,married,tertiary,no,197,no,yes,8,jul,4.27,1,-1,0,unknown,No
13107,25,technician,single,secondary,no,0,no,yes,8,jul,10.57,1,-1,0,unknown,Yes
13108,38,admin.,married,secondary,no,-14,no,yes,8,jul,2.07,1,-1,0,unknown,No
13109,27,services,single,secondary,no,87,no,no,8,jul,4.33,1,-1,0,unknown,No
13111,25,blue-collar,married,secondary,no,101,no,yes,8,jul,7.67,3,-1,0,unknown,Yes
13112,42,blue-collar,married,primary,no,1556,no,yes,8,jul,1.88,1,-1,0,unknown,No
13113,40,services,married,primary,no,-45,no,yes,8,jul,2.77,1,-1,0,unknown,No
13114,30,technician,married,secondary,no,139,no,yes,8,jul,17.43,2,-1,0,unknown,No
13115,26,services,single,secondary,no,-90,no,yes,8,jul,4,1,-1,0,unknown,No
13117,59,retired,divorced,primary,no,830,no,yes,8,jul,1.93,1,-1,0,unknown,No
13118,48,management,single,secondary,no,1106,no,yes,8,jul,4.42,1,-1,0,unknown,No
13119,59,services,divorced,secondary,no,136,no,yes,8,jul,2.93,1,-1,0,unknown,No
13120,34,admin.,single,tertiary,no,-199,no,yes,8,jul,2.17,1,-1,0,unknown,No
13121,53,technician,divorced,primary,no,-834,yes,yes,8,jul,2.17,1,-1,0,unknown,No
13122,42,unemployed,married,secondary,no,-283,no,yes,8,jul,1.6,2,-1,0,unknown,No
13123,25,technician,single,secondary,no,218,no,yes,8,jul,4.53,1,-1,0,unknown,No
13124,25,management,single,secondary,no,1923,no,yes,8,jul,1.18,1,-1,0,unknown,No
13126,41,admin.,single,secondary,no,26,no,no,8,jul,7.13,1,-1,0,unknown,No
13127,45,services,single,secondary,no,-688,no,yes,8,jul,1.77,1,-1,0,unknown,No
13128,29,blue-collar,married,primary,no,50,no,no,8,jul,3.08,2,-1,0,unknown,No
13130,51,technician,married,secondary,no,564,no,yes,8,jul,3.12,2,-1,0,unknown,No
13131,26,management,single,tertiary,no,33,no,yes,8,jul,4.22,1,-1,0,unknown,No
13133,39,services,married,secondary,no,87,no,no,8,jul,1.9,1,-1,0,unknown,No
13135,25,self-employed,single,tertiary,no,-44,no,yes,8,jul,3.35,1,-1,0,unknown,No
13136,29,management,married,tertiary,no,0,no,yes,8,jul,9.57,2,-1,0,unknown,No
13137,39,technician,married,secondary,no,130,no,no,8,jul,3.37,2,-1,0,unknown,No
13138,27,management,single,tertiary,yes,0,no,yes,8,jul,0.77,1,-1,0,unknown,No
13139,28,housemaid,married,secondary,no,1294,yes,no,8,jul,6.68,2,-1,0,unknown,No
13140,38,admin.,married,secondary,no,338,no,yes,8,jul,3.18,1,-1,0,unknown,No
13141,60,retired,married,primary,no,280,no,no,8,jul,4.85,1,-1,0,unknown,No
13142,26,services,single,secondary,yes,74,no,no,8,jul,6.03,1,-1,0,unknown,No
13143,42,unemployed,divorced,secondary,no,2699,no,no,8,jul,1.53,2,-1,0,unknown,No
13144,51,management,married,tertiary,no,3604,no,yes,8,jul,4.78,1,-1,0,unknown,No
13145,30,blue-collar,married,secondary,no,1177,no,yes,8,jul,3.67,2,-1,0,unknown,No
13146,25,technician,single,secondary,no,102,no,yes,8,jul,9.57,2,-1,0,unknown,Yes
13147,42,admin.,married,secondary,no,-150,no,yes,8,jul,4.15,3,-1,0,unknown,No
13148,28,blue-collar,married,secondary,no,2322,no,no,8,jul,1.37,4,-1,0,unknown,No
13149,33,admin.,single,secondary,no,1248,no,no,8,jul,5.98,1,-1,0,unknown,No
13150,54,management,married,tertiary,no,3,no,yes,8,jul,7.38,1,-1,0,unknown,No
13151,42,management,married,tertiary,no,478,no,yes,8,jul,2.75,1,-1,0,unknown,No
13152,44,technician,divorced,secondary,no,26,no,no,8,jul,3.17,1,-1,0,unknown,No
13153,31,blue-collar,married,primary,no,229,no,no,8,jul,3.1,2,-1,0,unknown,No
13155,28,services,married,secondary,no,510,yes,yes,8,jul,29.45,2,-1,0,unknown,Yes
13156,32,entrepreneur,divorced,secondary,no,252,no,yes,8,jul,2.42,2,-1,0,unknown,No
13157,55,blue-collar,married,secondary,yes,67,no,no,8,jul,4.45,2,-1,0,unknown,No
13158,31,self-employed,married,secondary,no,731,no,yes,8,jul,3.13,1,-1,0,unknown,No
13159,35,admin.,divorced,secondary,no,148,no,yes,8,jul,3.32,1,-1,0,unknown,No
13160,26,technician,single,secondary,no,68,no,yes,8,jul,2.35,3,-1,0,unknown,No
13161,40,blue-collar,married,primary,no,143,no,yes,8,jul,2.78,2,-1,0,unknown,No
13162,33,blue-collar,married,tertiary,no,870,no,yes,8,jul,9.08,3,-1,0,unknown,No
13163,25,blue-collar,married,secondary,no,4280,no,yes,8,jul,2.47,2,-1,0,unknown,No
13164,28,blue-collar,single,secondary,no,517,no,yes,8,jul,11.35,1,-1,0,unknown,Yes
13165,41,admin.,married,secondary,no,120,no,yes,8,jul,8.15,1,-1,0,unknown,No
13166,37,blue-collar,married,primary,no,33,no,yes,8,jul,8.05,2,-1,0,unknown,No
13167,59,blue-collar,married,primary,no,3540,no,no,8,jul,2.75,1,-1,0,unknown,No
13168,57,admin.,married,secondary,no,2137,no,no,8,jul,2.2,7,-1,0,unknown,No
13170,54,management,married,tertiary,no,-547,no,no,8,jul,2.6,1,-1,0,unknown,No
13171,50,technician,married,primary,no,-315,no,yes,8,jul,2.88,1,-1,0,unknown,No
13172,52,technician,married,secondary,no,786,no,no,8,jul,5.17,1,-1,0,unknown,No
13173,59,blue-collar,divorced,primary,no,1,no,yes,8,jul,3.57,1,-1,0,unknown,No
13174,33,entrepreneur,divorced,tertiary,no,37,no,yes,8,jul,18.03,1,-1,0,unknown,Yes
13175,53,services,divorced,primary,no,0,no,yes,8,jul,3.43,1,-1,0,unknown,No
13176,26,management,single,tertiary,no,8303,no,no,8,jul,2.38,2,-1,0,unknown,No
13177,45,management,divorced,tertiary,no,854,no,yes,8,jul,12.17,1,-1,0,unknown,Yes
13178,56,admin.,single,secondary,no,-273,no,no,8,jul,1.98,2,-1,0,unknown,No
13179,41,blue-collar,married,primary,no,-692,yes,no,8,jul,2.08,2,-1,0,unknown,No
13180,35,self-employed,married,tertiary,yes,28,no,yes,8,jul,4.32,1,-1,0,unknown,No
13181,55,retired,married,secondary,no,971,no,yes,8,jul,2.57,1,-1,0,unknown,No
13182,28,management,married,tertiary,no,3694,no,yes,8,jul,1.17,2,-1,0,unknown,No
13183,60,retired,married,secondary,no,1141,no,yes,8,jul,3.52,2,-1,0,unknown,No
13184,35,entrepreneur,single,tertiary,yes,793,no,yes,8,jul,2.72,1,-1,0,unknown,No
13185,51,retired,married,secondary,no,35,no,yes,8,jul,2.05,4,-1,0,unknown,No
13186,36,services,married,secondary,no,30,no,yes,8,jul,11.93,5,-1,0,unknown,Yes
13187,34,admin.,single,secondary,no,280,no,no,8,jul,1.43,2,-1,0,unknown,No
13188,33,services,single,secondary,no,0,no,no,8,jul,1.93,2,-1,0,unknown,No
13189,30,services,married,secondary,no,2261,yes,yes,8,jul,4.17,2,-1,0,unknown,No
13190,35,blue-collar,married,primary,no,46,no,no,8,jul,5.63,3,-1,0,unknown,No
13191,56,retired,married,secondary,no,307,no,yes,8,jul,2.92,1,-1,0,unknown,No
13192,56,housemaid,married,primary,no,306,no,yes,8,jul,3.53,1,-1,0,unknown,No
13194,41,technician,single,secondary,no,-3,no,no,8,jul,6.88,1,-1,0,unknown,No
13195,57,technician,married,primary,no,4442,no,no,8,jul,1.62,6,-1,0,unknown,No
13196,33,housemaid,married,primary,no,1,yes,no,8,jul,2.25,1,-1,0,unknown,No
13197,29,blue-collar,married,secondary,no,-478,no,yes,8,jul,8.8,2,-1,0,unknown,No
13198,36,unemployed,married,secondary,no,356,no,no,8,jul,6.02,1,-1,0,unknown,No
13199,29,technician,single,secondary,no,290,yes,yes,8,jul,4.88,1,-1,0,unknown,No
13200,45,services,married,secondary,no,1343,no,yes,8,jul,3.67,1,-1,0,unknown,No
13201,26,blue-collar,single,secondary,yes,81,no,yes,8,jul,13.38,2,-1,0,unknown,Yes
13202,51,services,married,secondary,no,272,no,yes,8,jul,3.62,1,-1,0,unknown,No
13203,46,blue-collar,divorced,primary,no,2775,no,yes,8,jul,3.13,1,-1,0,unknown,No
13204,29,technician,single,secondary,no,359,yes,no,8,jul,10.07,1,-1,0,unknown,No
13205,52,blue-collar,single,secondary,no,288,yes,no,8,jul,2.65,2,-1,0,unknown,No
13206,45,admin.,married,secondary,no,3493,yes,no,8,jul,8.3,1,-1,0,unknown,No
13207,30,admin.,single,secondary,no,1249,no,no,8,jul,3.67,4,-1,0,unknown,No
13208,33,services,married,secondary,no,0,no,yes,8,jul,4.75,1,-1,0,unknown,No
13209,29,self-employed,single,tertiary,no,0,yes,no,8,jul,3.85,1,-1,0,unknown,No
13210,36,unemployed,divorced,secondary,no,5,yes,no,8,jul,5.08,1,-1,0,unknown,No
13211,60,retired,divorced,secondary,no,598,no,yes,8,jul,1.6,1,-1,0,unknown,No
13212,35,services,single,primary,no,790,no,no,8,jul,3.68,1,-1,0,unknown,No
13213,33,management,single,tertiary,no,0,yes,no,8,jul,7.57,1,-1,0,unknown,No
13214,36,services,married,primary,no,795,no,yes,8,jul,3.58,2,-1,0,unknown,No
13215,28,blue-collar,married,secondary,no,1296,yes,yes,8,jul,12.73,5,-1,0,unknown,No
13216,39,housemaid,divorced,secondary,no,188,no,no,8,jul,2.72,1,-1,0,unknown,No
13217,36,technician,single,secondary,no,0,no,no,8,jul,2.02,1,-1,0,unknown,No
13218,43,services,married,secondary,no,-392,no,yes,8,jul,3.08,1,-1,0,unknown,No
13219,47,technician,married,secondary,no,0,yes,no,8,jul,4.95,1,-1,0,unknown,No
13220,25,services,single,secondary,no,628,no,no,8,jul,4.43,1,-1,0,unknown,No
13221,34,admin.,married,secondary,no,233,yes,yes,8,jul,5.05,1,-1,0,unknown,No
13222,60,management,married,secondary,no,725,yes,no,8,jul,4.43,1,-1,0,unknown,No
13223,25,blue-collar,single,secondary,no,0,no,no,8,jul,1.87,1,-1,0,unknown,No
13225,30,admin.,divorced,secondary,no,4,no,no,8,jul,1.02,3,-1,0,unknown,No
13226,38,housemaid,married,secondary,no,1508,no,yes,8,jul,5.1,2,-1,0,unknown,No
13227,54,blue-collar,married,primary,no,175,no,yes,8,jul,17.12,1,-1,0,unknown,No
13228,31,blue-collar,married,secondary,no,152,yes,yes,8,jul,13.85,1,-1,0,unknown,Yes
13229,29,services,single,secondary,no,-32,no,yes,8,jul,8.5,1,-1,0,unknown,No
13230,37,blue-collar,divorced,secondary,no,277,no,yes,8,jul,5.63,2,-1,0,unknown,No
